datetime,portfolio_value,cash,positions,return
2022-12-29 21:30:00-05:00,98363.09917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2022-12-29 21:29:00-05:00,98363.09917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2022-12-30 08:30:00-05:00,98491.37041064454,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0013040585475265765
2022-12-30 09:30:00-05:00,98491.37041064454,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2022-12-30 09:30:00-05:00,98491.37041064454,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2022-12-30 21:30:00-05:00,98491.37041064454,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2022-12-30 21:29:00-05:00,98491.37041064454,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-03 08:30:00-05:00,98965.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.004809634768571103
2023-01-03 09:30:00-05:00,98965.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-03 09:30:00-05:00,98965.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-03 21:30:00-05:00,98965.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-03 21:29:00-05:00,98965.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-04 08:30:00-05:00,98813.9476201172,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.0015271074728524514
2023-01-04 09:30:00-05:00,98813.9476201172,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-04 09:30:00-05:00,98813.9476201172,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-04 21:30:00-05:00,98813.9476201172,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-04 21:29:00-05:00,98813.9476201172,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-05 08:30:00-05:00,98628.52870532227,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.0018764447657505512
2023-01-05 09:30:00-05:00,98628.52870532227,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-05 09:30:00-05:00,98628.52870532227,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-05 21:30:00-05:00,98628.52870532227,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-05 21:29:00-05:00,98628.52870532227,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-06 08:30:00-05:00,98741.55668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0011459968642220097
2023-01-06 09:30:00-05:00,98741.55668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-06 09:30:00-05:00,98741.55668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-06 21:30:00-05:00,98741.55668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-06 21:29:00-05:00,98741.55668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-09 08:30:00-05:00,99727.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.009980815304836854
2023-01-09 09:30:00-05:00,99727.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-09 09:30:00-05:00,99727.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-09 21:30:00-05:00,99727.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-09 21:29:00-05:00,99727.07793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-10 08:30:00-05:00,99330.83855029297,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.003973237641237581
